Name,Length,EffectiveLength,TPM,NumReads,MGI symbol,Gene name
ENSMUSG00000106487,317,169.35,0,0,,
ENSMUSG00000106100,1528,1375.99,0,0,,
ENSMUSG00000105882,1611,1458.99,0,0,,
ENSMUSG00000104711,394,243.65,0,0,,
ENSMUSG00000104543,1927,1774.99,0,0,,
ENSMUSG00000089017,127,23.07,0,0,,
ENSMUSG00000105507,301,154.43,0,0,,
ENSMUSG00000105073,862,710.16,0,0,,
ENSMUSG00000105785,393,242.67,0,0,,
ENSMUSG00000105588,2265,2112.99,0,0,,
ENSMUSG00000105665,830,678.18,0,0,,
ENSMUSG00000083079,1577,1424.99,0,0,,
ENSMUSG00000081506,1117,964.99,0,0,,
ENSMUSG00000074268,2129,1976.73,0,0,,
ENSMUSG00000096770,3717,3564.99,0,0,,
ENSMUSG00000093931,3717,3564.99,0,0,,
ENSMUSG00000096569,3717,3564.99,0,0,,
ENSMUSG00000070360,890,738.13,0,0,,
ENSMUSG00000105836,607,455.36,0,0,,
ENSMUSG00000106454,258,115.75,0,0,,
ENSMUSG00000106084,1643,1490.99,0,0,,
ENSMUSG00000106452,352,202.76,0,0,,
ENSMUSG00000077410,132,25.51,0,0,,
ENSMUSG00000105225,652,500.32,0,0,,
ENSMUSG00000027965,3083,2931.09,0,0,,
ENSMUSG00000106510,421,270.24,0,0,,
ENSMUSG00000088346,132,25.51,0,0,,
ENSMUSG00000080676,121,20.31,0,0,,
ENSMUSG00000105829,436,285.08,0,0,,
ENSMUSG00000105017,255,113.14,0,0,,
ENSMUSG00000104723,637,485.33,0,0,,
ENSMUSG00000105645,1165,1012.99,0,0,,
ENSMUSG00000089261,54,7.98,0,0,,
ENSMUSG00000077741,132,25.51,0,0,,
ENSMUSG00000104653,753,601.25,0,0,,
ENSMUSG00000105729,1027,874.99,0,0,,
ENSMUSG00000097362,2763,2610.99,0,0,,
ENSMUSG00000104607,560,408.44,0,0,,
ENSMUSG00000106005,2513,2360.99,0,0,,
ENSMUSG00000089060,176,51.49,0,0,,
ENSMUSG00000088840,97,11.75,0,0,,
ENSMUSG00000105992,439,288.04,0,0,,
ENSMUSG00000106415,1502,1349.99,0,0,,
ENSMUSG00000105339,367,217.28,0,0,,
ENSMUSG00000105103,704,516.14,0,0,,
ENSMUSG00000106125,424,273.2,0,0,,
ENSMUSG00000106511,255,113.14,0,0,,
ENSMUSG00000105250,385,234.85,0,0,,
ENSMUSG00000105241,379,228.97,0,0,,
ENSMUSG00000106073,3973,3820.99,0,0,,
ENSMUSG00000080907,1341,1188.99,0,0,,
ENSMUSG00000105221,730,578.25,0,0,,
ENSMUSG00000106343,682,530.29,0,0,,
ENSMUSG00000106314,643,491.32,0,0,,
ENSMUSG00000105914,269,125.42,0,0,,
ENSMUSG00000106342,281,136.14,0,0,,
ENSMUSG00000092666,65,3.71,0,0,,
ENSMUSG00000033342,4482,4329.99,0,0,,
ENSMUSG00000093054,100,12.58,0,0,,
ENSMUSG00000104678,442,291.01,0,0,,
ENSMUSG00000104703,1927,1774.99,0,0,,
ENSMUSG00000097311,1011,859.83,0,0,,
ENSMUSG00000065569,73,6.16,0,0,,
ENSMUSG00000093000,110,15.88,0,0,,
ENSMUSG00000104178,1228,1075.99,0,0,,
ENSMUSG00000104033,2120,1967.99,0,0,,
ENSMUSG00000104362,4131,3978.99,0,0,,
ENSMUSG00000102729,3511,3358.99,0,0,,
ENSMUSG00000106542,2234,2081.99,0,0,,
ENSMUSG00000087806,131,25.01,0,0,,
ENSMUSG00000106075,178,52.85,0,0,,
ENSMUSG00000094593,121,20.31,0,0,,
ENSMUSG00000096196,121,20.31,0,0,,
ENSMUSG00000104726,808,656.2,0,0,,
ENSMUSG00000065684,106,14.47,0,0,,
ENSMUSG00000098097,1274,1122.25,0,0,,
ENSMUSG00000089027,128,23.54,0,0,,
ENSMUSG00000105207,3841,3688.99,0,0,,
ENSMUSG00000105243,291,145.24,0,0,,
ENSMUSG00000104749,697,545.27,0,0,,
ENSMUSG00000106329,2622,2469.99,0,0,,
ENSMUSG00000098042,995,843.11,0,0,,
ENSMUSG00000106619,604,452.36,0,0,,
ENSMUSG00000104902,772,620.24,0,0,,
ENSMUSG00000084674,268,124.53,0,0,,
ENSMUSG00000106455,421,270.24,0,0,,
ENSMUSG00000044522,1409,1256.75,0,0,,
ENSMUSG00000074248,827,674.75,0,0,,
ENSMUSG00000104676,3603,3450.99,0,0,,
ENSMUSG00000105889,406,255.45,0,0,,
ENSMUSG00000104595,377,227.02,0,0,,
ENSMUSG00000104869,3242,3089.99,0,0,,
ENSMUSG00000104887,1555,1402.99,0,0,,
ENSMUSG00000105351,412,261.36,0,0,,
ENSMUSG00000104799,1507,1354.99,0,0,,
ENSMUSG00000092934,102,13.19,0,0,,
ENSMUSG00000105057,471,319.76,0,0,,
ENSMUSG00000076456,119,19.45,0,0,,
ENSMUSG00000087743,156,38.79,0,0,,
ENSMUSG00000104773,57,5.16,0,0,,
ENSMUSG00000106194,559,407.44,0,0,,
ENSMUSG00000106364,2549,2396.99,0,0,,
ENSMUSG00000106562,487,335.68,0,0,,
ENSMUSG00000106376,294,148,0,0,,
ENSMUSG00000106059,460,308.83,0,0,,
ENSMUSG00000097852,1076,923.61,0,0,,
ENSMUSG00000078590,72,5.89,0,0,,
ENSMUSG00000105478,3592,3439.99,0,0,,
ENSMUSG00000076949,110,15.88,0,0,,
ENSMUSG00000106114,424,273.2,0,0,,
ENSMUSG00000106012,688,536.28,0,0,,
ENSMUSG00000105562,600,448.37,0,0,,
ENSMUSG00000106220,2628,2475.99,0,0,,
ENSMUSG00000106490,2548,2395.99,0,0,,
ENSMUSG00000080545,130,24.52,0,0,,
ENSMUSG00000105784,428,277.16,0,0,,
ENSMUSG00000105058,387,236.81,0,0,,
ENSMUSG00000092730,130,24.52,0,0,,
ENSMUSG00000104670,733,581.25,0,0,,
ENSMUSG00000104860,2258,2105.99,0,0,,
ENSMUSG00000065132,107,14.81,0,0,,
ENSMUSG00000080842,601,449.37,0,0,,
ENSMUSG00000081939,724,572.25,0,0,,
ENSMUSG00000104531,666,514.31,0,0,,
ENSMUSG00000090474,430,279.14,0,0,,
ENSMUSG00000106238,247,106.29,0,0,,
ENSMUSG00000106150,1673,1520.99,0,0,,
ENSMUSG00000027973,1930,1777.49,0,0,,
ENSMUSG00000064915,110,15.88,0,0,,
ENSMUSG00000106413,256,114,0,0,,
ENSMUSG00000077726,130,24.52,0,0,,
ENSMUSG00000039174,730,581.37,0,0,,
ENSMUSG00000106009,646,494.32,0,0,,
ENSMUSG00000106423,723,571.25,0,0,,
ENSMUSG00000088099,298,151.67,0,0,,
ENSMUSG00000098033,1012,859.99,0,0,,
ENSMUSG00000106001,2639,2486.99,0,0,,
ENSMUSG00000027971,3390,3238.16,0,0,,
ENSMUSG00000087726,268,124.53,0,0,,
ENSMUSG00000106503,1515,1362.99,0,0,,
ENSMUSG00000106094,1246,1093.99,0,0,,
ENSMUSG00000090427,497,345.63,0,0,,
ENSMUSG00000104571,2878,2725.99,0,0,,
ENSMUSG00000105586,3566,3413.99,0,0,,
ENSMUSG00000105774,1602,1449.99,0,0,,
ENSMUSG00000104906,648,496.32,0,0,,
ENSMUSG00000086679,535,383.49,0,0,,
ENSMUSG00000105378,3583,3430.99,0,0,,
ENSMUSG00000105469,1045,892.99,0,0,,
ENSMUSG00000105939,1612,1459.99,0,0,,
ENSMUSG00000105119,893,741.13,0,0,,
ENSMUSG00000077617,132,25.51,0,0,,
ENSMUSG00000106612,2493,2340.99,0,0,,
ENSMUSG00000105322,3071,2918.99,0,0,,
ENSMUSG00000104963,2654,2501.99,0,0,,
ENSMUSG00000097456,1298,1145.59,0,0,,
ENSMUSG00000105202,3698,3545.99,0,0,,
ENSMUSG00000105733,3200,3047.99,0,0,,
ENSMUSG00000105445,5617,5464.99,0,0,,
ENSMUSG00000105568,2079,1926.99,0,0,,
ENSMUSG00000106446,1352,1199.99,0,0,,
ENSMUSG00000105822,3631,3478.99,0,0,,
ENSMUSG00000106369,346,196.96,0,0,,
ENSMUSG00000105969,527,375.51,0,0,,
ENSMUSG00000105116,129,24.03,0,0,,
ENSMUSG00000104957,346,196.96,0,0,,
ENSMUSG00000076252,74,6.42,0,0,,
ENSMUSG00000065482,68,4.79,0,0,,
ENSMUSG00000065552,69,5.1,0,0,,
ENSMUSG00000065447,66,4.08,0,0,,
ENSMUSG00000065413,75,6.68,0,0,,
ENSMUSG00000105104,499,347.62,0,0,,
ENSMUSG00000104888,2394,2241.99,0,0,,
ENSMUSG00000105701,1981,1828.99,0,0,,
ENSMUSG00000088537,97,11.75,0,0,,
ENSMUSG00000105804,3417,3264.99,0,0,,
ENSMUSG00000105008,675,523.29,0,0,,
ENSMUSG00000106437,711,559.26,0,0,,
ENSMUSG00000074237,1969,1816.49,0,0,,
ENSMUSG00000105816,1099,947.58,0,0,,
ENSMUSG00000106119,434,283.1,0,0,,
ENSMUSG00000065248,109,15.51,0,0,,
ENSMUSG00000106245,2588,2435.99,0,0,,
ENSMUSG00000105527,2018,1865.99,0,0,,
ENSMUSG00000106029,686,534.28,0,0,,
ENSMUSG00000099640,509,357.57,0,0,,
ENSMUSG00000106078,2581,2428.99,0,0,,
ENSMUSG00000106417,764,612.24,0,0,,
ENSMUSG00000105166,1102,949.99,0,0,,
ENSMUSG00000105278,3448,3295.99,0,0,,
ENSMUSG00000105712,1043,890.99,0,0,,
ENSMUSG00000106092,1671,1518.99,0,0,,
ENSMUSG00000092701,109,15.51,0,0,,
ENSMUSG00000106120,4092,3939.99,0,0,,
ENSMUSG00000105596,575,423.42,0,0,,
ENSMUSG00000093865,1637,1485.4,0,0,,
ENSMUSG00000028012,1544,1392.39,0,0,,
ENSMUSG00000106072,351,201.79,0,0,,
ENSMUSG00000106276,605,453.36,0,0,,
ENSMUSG00000065788,107,14.81,0,0,,
ENSMUSG00000105011,6152,5999.99,0,0,,
ENSMUSG00000105760,1899,1746.99,0,0,,
ENSMUSG00000019232,2249,2097.1,0,0,,
ENSMUSG00000105466,2371,2218.99,0,0,,
ENSMUSG00000106260,298,151.67,0,0,,
ENSMUSG00000105716,1182,1030.5,0,0,,
ENSMUSG00000106095,527,375.51,0,0,,
ENSMUSG00000104984,512,360.56,0,0,,
ENSMUSG00000104557,400,249.55,0,0,,
ENSMUSG00000088522,128,23.54,0,0,,
ENSMUSG00000105769,326,177.85,0,0,,
ENSMUSG00000105628,711,559.26,0,0,,
ENSMUSG00000104579,1379,1226.99,0,0,,
ENSMUSG00000106249,503,351.6,0,0,,
ENSMUSG00000104859,2532,2379.99,0,0,,
ENSMUSG00000106086,3065,2912.99,0,0,,
ENSMUSG00000104612,2258,2105.99,0,0,,
ENSMUSG00000106268,1018,865.99,0,0,,
ENSMUSG00000104754,195,64.86,0,0,,
ENSMUSG00000105973,3344,3191.99,0,0,,
ENSMUSG00000105331,451,299.91,0,0,,
ENSMUSG00000104853,249,108,0,0,,
ENSMUSG00000087877,95,11.25,0,0,,
ENSMUSG00000064992,107,14.81,0,0,,
ENSMUSG00000106280,459,307.84,0,0,,
ENSMUSG00000089510,106,14.47,0,0,,
ENSMUSG00000091721,1239,1087.05,0,0,,
ENSMUSG00000087776,111,16.25,0,0,,
ENSMUSG00000106230,1671,1518.99,0,0,,
ENSMUSG00000089431,107,14.81,0,0,,
ENSMUSG00000104787,429,278.15,0,0,,
ENSMUSG00000105259,1774,1621.99,0,0,,
ENSMUSG00000105217,1726,1573.99,0,0,,
ENSMUSG00000040969,2575,2423.04,0,0,,
ENSMUSG00000080506,121,20.31,0,0,,
ENSMUSG00000105085,352,202.76,0,0,,
ENSMUSG00000105595,275,130.75,0,0,,
ENSMUSG00000077336,132,25.51,0,0,,
ENSMUSG00000102530,331,182.62,0,0,,
ENSMUSG00000105952,637,485.33,0,0,,
ENSMUSG00000106069,372,222.14,0,0,,
ENSMUSG00000104645,449,297.93,0,0,,
ENSMUSG00000097911,3021,2869.23,0,0,,
ENSMUSG00000106130,94,11,0,0,,
ENSMUSG00000104556,637,485.33,0,0,,
ENSMUSG00000105523,441,290.02,0,0,,
ENSMUSG00000084564,79,7.66,0,0,,
ENSMUSG00000104779,466,314.79,0,0,,
ENSMUSG00000106628,210,76.16,0,0,,
ENSMUSG00000104530,499,347.62,0,0,,
ENSMUSG00000105765,970,818.11,0,0,,
ENSMUSG00000097031,1008,855.99,0,0,,
ENSMUSG00000106569,373,223.12,0,0,,
ENSMUSG00000104539,517,365.55,0,0,,
ENSMUSG00000105538,589,437.39,0,0,,
ENSMUSG00000076366,106,14.47,0,0,,
ENSMUSG00000105266,676,524.29,0,0,,
ENSMUSG00000106079,425,274.19,0,0,,
ENSMUSG00000105981,2696,2543.99,0,0,,
ENSMUSG00000105404,329,180.71,0,0,,
ENSMUSG00000083045,231,92.94,0,0,,
ENSMUSG00000083610,537,385.49,0,0,,
ENSMUSG00000106149,3897,3744.99,0,0,,
ENSMUSG00000106306,1015,862.59,0,0,,
ENSMUSG00000105681,3845,3692.99,0,0,,
ENSMUSG00000106141,547,395.46,0,0,,
ENSMUSG00000104710,630,478.33,0,0,,
ENSMUSG00000105937,300,153.51,0,0,,
ENSMUSG00000105244,2134,1981.99,0,0,,
ENSMUSG00000105869,1505,1352.99,0,0,,
ENSMUSG00000106363,159,40.59,0,0,,
ENSMUSG00000099508,985,833.11,0,0,,
ENSMUSG00000106596,1529,1376.99,0,0,,
ENSMUSG00000105545,1003,850.99,0,0,,
ENSMUSG00000106439,117,18.62,0,0,,
ENSMUSG00000106398,342,193.12,0,0,,
ENSMUSG00000105327,316,168.41,0,0,,
ENSMUSG00000104617,609,457.36,0,0,,
ENSMUSG00000065906,107,14.81,0,0,,
ENSMUSG00000104610,469,317.77,0,0,,
ENSMUSG00000055138,957,805.12,0,0,,
ENSMUSG00000080330,120,19.88,0,0,,
ENSMUSG00000105325,724,572.25,0,0,,
ENSMUSG00000094856,1017,864.99,0,0,,
ENSMUSG00000106122,650,498.32,0,0,,
ENSMUSG00000064460,107,14.81,0,0,,
ENSMUSG00000099011,81,8.12,0,0,,
ENSMUSG00000106629,818,666.19,0,0,,
ENSMUSG00000081829,391,240.71,0,0,,
ENSMUSG00000088932,99,12.28,0,0,,
ENSMUSG00000105296,543,391.47,0,0,,
ENSMUSG00000049349,1665,1512.99,0,0,,
ENSMUSG00000104776,697,545.27,0,0,,
ENSMUSG00000099146,837,685.27,0,0,,
ENSMUSG00000089635,1564,1411.99,0,0,,
ENSMUSG00000087752,159,40.59,0,0,,
ENSMUSG00000090306,1772,1619.62,0,0,,
ENSMUSG00000037797,755,606.71,0,0,,
ENSMUSG00000105751,226,88.86,0,0,,
ENSMUSG00000106462,369,219.22,0,0,,
ENSMUSG00000088373,65,3.71,0,0,,
ENSMUSG00000106353,775,623.24,0,0,,
ENSMUSG00000104680,1321,1168.99,0,0,,
ENSMUSG00000105396,314,166.53,0,0,,
ENSMUSG00000105126,189,60.52,0,0,,
ENSMUSG00000105838,1418,1265.99,0,0,,
ENSMUSG00000104724,1770,1617.99,0,0,,
ENSMUSG00000090801,438,287.05,0,0,,
ENSMUSG00000104992,442,291.01,0,0,,
ENSMUSG00000065675,107,14.81,0,0,,
ENSMUSG00000106505,2402,2249.99,0,0,,
ENSMUSG00000105880,328,179.76,0,0,,
ENSMUSG00000099169,122,20.76,0,0,,
ENSMUSG00000105180,1381,1228.99,0,0,,
ENSMUSG00000106207,928,776.12,0,0,,
ENSMUSG00000104596,550,398.46,0,0,,
ENSMUSG00000106159,253,111.42,0,0,,
ENSMUSG00000105777,511,359.13,0,0,,
ENSMUSG00000095465,541,389.48,0,0,,
ENSMUSG00000104790,364,214.36,0,0,,
ENSMUSG00000104544,369,221.79,0,0,,
ENSMUSG00000106540,836,684.18,0,0,,
ENSMUSG00000047674,2352,2199.99,0,0,,
ENSMUSG00000089737,2418,2265.99,0,0,,
ENSMUSG00000089924,1159,1006.99,0,0,,
ENSMUSG00000106071,2612,2459.99,0,0,,
ENSMUSG00000052430,3127,2975.19,0,0,,
ENSMUSG00000105015,340,191.2,0,0,,
ENSMUSG00000040264,2823,2670.99,0,0,,
ENSMUSG00000098871,87,9.36,0,0,,
ENSMUSG00000105317,1387,1234.99,0,0,,
ENSMUSG00000105170,1063,910.99,0,0,,
ENSMUSG00000086561,674,522.29,0,0,,
ENSMUSG00000065130,105,14.14,0,0,,
ENSMUSG00000087795,93,10.76,0,0,,
ENSMUSG00000105671,508,356.58,0,0,,
ENSMUSG00000105652,536,384.12,0,0,,
ENSMUSG00000106052,517,365.55,0,0,,
ENSMUSG00000105923,2409,2256.49,0,0,,
ENSMUSG00000106162,1613,1460.99,0,0,,
ENSMUSG00000105917,3207,3054.99,0,0,,
ENSMUSG00000106210,482,330.71,0,0,,
ENSMUSG00000105000,409,258.4,0,0,,
ENSMUSG00000104939,456,304.87,0,0,,
ENSMUSG00000105511,407,256.44,0,0,,
ENSMUSG00000103816,697,545.27,0,0,,
ENSMUSG00000106109,1778,1625.99,0,0,,
ENSMUSG00000105279,606,457.18,0,0,,
ENSMUSG00000088851,125,22.13,0,0,,
ENSMUSG00000105324,2465,2312.99,0,0,,
ENSMUSG00000106524,1910,1757.99,0,0,,
ENSMUSG00000105492,825,673.19,0,0,,
ENSMUSG00000105811,470,320.21,0,0,,
ENSMUSG00000104865,905,753.13,0,0,,
ENSMUSG00000106367,744,592.25,0,0,,
ENSMUSG00000104969,2091,1938.99,0,0,,
ENSMUSG00000105197,1096,943.99,0,0,,
ENSMUSG00000106266,1535,1382.99,0,0,,
ENSMUSG00000104903,3187,3034.99,0,0,,
ENSMUSG00000106057,773,621.24,0,0,,
ENSMUSG00000064960,128,23.54,0,0,,
ENSMUSG00000105045,562,410.44,0,0,,
ENSMUSG00000106424,515,363.55,0,0,,
ENSMUSG00000104841,1675,1522.99,0,0,,
ENSMUSG00000028262,1417,1264.98,0,0,,
ENSMUSG00000105900,630,478.33,0,0,,
ENSMUSG00000089950,637,485.33,0,0,,
ENSMUSG00000074196,1746,1593.62,0,0,,
ENSMUSG00000085773,1623,1470.99,0,0,,
ENSMUSG00000105619,1083,930.99,0,0,,
ENSMUSG00000105959,1027,874.99,0,0,,
ENSMUSG00000105608,440,289.03,0,0,,
ENSMUSG00000105146,1102,949.99,0,0,,
ENSMUSG00000043020,1515,1363.2,0,0,,
ENSMUSG00000065937,153,37,0,0,,
ENSMUSG00000105209,1318,1165.99,0,0,,
ENSMUSG00000088218,103,13.5,0,0,,
ENSMUSG00000077892,84,8.74,0,0,,
ENSMUSG00000105407,392,241.69,0,0,,
ENSMUSG00000085810,1709,1562.87,0,0,,
ENSMUSG00000090202,1139,988.12,0,0,,
ENSMUSG00000105529,616,464.35,0,0,,
ENSMUSG00000104946,679,527.29,0,0,,
ENSMUSG00000103334,1423,1270.99,0,0,,
ENSMUSG00000103099,451,299.91,0,0,,
ENSMUSG00000106023,631,479.33,0,0,,
ENSMUSG00000103302,711,559.26,0,0,,
ENSMUSG00000102569,3853,3700.99,0,0,,
ENSMUSG00000106285,809,657.2,0,0,,
ENSMUSG00000077441,132,25.51,0,0,,
ENSMUSG00000105718,871,719.15,0,0,,
ENSMUSG00000103566,540,388.48,0,0,,
ENSMUSG00000105934,516,364.55,0,0,,
ENSMUSG00000105876,519,367.54,0,0,,
ENSMUSG00000065270,107,14.81,0,0,,
ENSMUSG00000105357,459,307.84,0,0,,
ENSMUSG00000070342,4056,3903.99,0,0,,
ENSMUSG00000106515,1377,1225.57,0,0,,
ENSMUSG00000105797,935,783.17,0,0,,
ENSMUSG00000089269,106,14.47,0,0,,
ENSMUSG00000104785,1413,1260.99,0,0,,
ENSMUSG00000105779,862,710.16,0,0,,
ENSMUSG00000105190,341,196.28,0,0,,
ENSMUSG00000092830,71,5.63,0,0,,
ENSMUSG00000105125,397,246.6,0,0,,
ENSMUSG00000105425,4634,4481.99,0,0,,
ENSMUSG00000104816,5997,5844.99,0,0,,
ENSMUSG00000106157,970,817.93,0,0,,
ENSMUSG00000105401,2202,2049.99,0,0,,
ENSMUSG00000065138,107,14.81,0,0,,
ENSMUSG00000039146,1376,1223.99,0,0,,
ENSMUSG00000105403,3451,3298.99,0,0,,
ENSMUSG00000104909,606,454.36,0,0,,
ENSMUSG00000087997,62,2.61,0,0,,
ENSMUSG00000104770,478,326.72,0,0,,
ENSMUSG00000104725,707,555.26,0,0,,
ENSMUSG00000104659,914,762.13,0,0,,
ENSMUSG00000105035,556,404.45,0,0,,
ENSMUSG00000105698,643,490.85,0,0,,
ENSMUSG00000084343,670,518.3,0,0,,
ENSMUSG00000104822,2312,2159.99,0,0,,
ENSMUSG00000105710,1412,1259.99,0,0,,
ENSMUSG00000097745,1853,1700.99,0,0,,
ENSMUSG00000090095,508,356.58,0,0,,
ENSMUSG00000090040,167,45.61,0,0,,
ENSMUSG00000090017,639,487.33,0,0,,
ENSMUSG00000090163,319,171.24,0,0,,
ENSMUSG00000105894,985,833.11,0,0,,
ENSMUSG00000105337,685,533.28,0,0,,
ENSMUSG00000105023,577,425.42,0,0,,
ENSMUSG00000106024,3376,3223.99,0,0,,
ENSMUSG00000099114,112,16.64,0,0,,
ENSMUSG00000104908,239,99.56,0,0,,
ENSMUSG00000104964,911,759.13,0,0,,
ENSMUSG00000089376,268,124.53,0,0,,
ENSMUSG00000089237,116,18.21,0,0,,
ENSMUSG00000106011,293,147.08,0,0,,
ENSMUSG00000058508,78,7.42,0,0,,
ENSMUSG00000077174,123,21.21,0,0,,
ENSMUSG00000088764,125,22.13,0,0,,
ENSMUSG00000064731,71,5.63,0,0,,
ENSMUSG00000065738,81,8.12,0,0,,
ENSMUSG00000065463,80,7.89,0,0,,
ENSMUSG00000105820,1254,1101.99,0,0,,
ENSMUSG00000090114,451,299.91,0,0,,
ENSMUSG00000104622,2249,2096.99,0,0,,
ENSMUSG00000106500,2008,1855.99,0,0,,
ENSMUSG00000103204,704,552.27,0,0,,
ENSMUSG00000092522,1006,853.99,0,0,,
ENSMUSG00000118443,1538,1385.99,0,0,,
ENSMUSG00000102238,3992,3839.99,0,0,,
ENSMUSG00000064765,111,16.25,0,0,,
ENSMUSG00000103511,666,514.31,0,0,,
ENSMUSG00000103295,499,347.62,0,0,,
ENSMUSG00000103981,270,126.3,0,0,,
ENSMUSG00000104329,4504,4351.99,0,0,,
ENSMUSG00000065807,104,13.82,0,0,,
ENSMUSG00000102443,1105,952.99,0,0,,
ENSMUSG00000104377,3817,3664.99,0,0,,
ENSMUSG00000104553,3451,3298.99,0,0,,
ENSMUSG00000104826,675,523.29,0,0,,
ENSMUSG00000105949,574,422.42,0,0,,
ENSMUSG00000104573,466,314.79,0,0,,
ENSMUSG00000085084,1391,1238.9,0,0,,
ENSMUSG00000040037,2686,2534.46,0,0,,
ENSMUSG00000104696,2570,2417.99,0,0,,
ENSMUSG00000106047,1328,1175.99,0,0,,
ENSMUSG00000106385,3242,3089.99,0,0,,
ENSMUSG00000105290,1674,1521.99,0,0,,
ENSMUSG00000083122,475,323.73,0,0,,
ENSMUSG00000086708,2293,2140.99,0,0,,
ENSMUSG00000106018,3178,3025.99,0,0,,
ENSMUSG00000105803,1565,1412.99,0,0,,
ENSMUSG00000102322,1199,1046.99,0,0,,
ENSMUSG00000077581,132,25.51,0,0,,
ENSMUSG00000094982,107,14.81,0,0,,
ENSMUSG00000064510,107,14.81,0,0,,
ENSMUSG00000096848,107,14.81,0,0,,
ENSMUSG00000104555,770,618.24,0,0,,
ENSMUSG00000065431,71,5.63,0,0,,
ENSMUSG00000106419,1076,923.99,0,0,,
ENSMUSG00000104597,8927,8774.99,0,0,,
ENSMUSG00000028176,5007,4855.17,0,0,,
ENSMUSG00000106043,1372,1219.99,0,0,,
ENSMUSG00000104647,1710,1557.99,0,0,,
ENSMUSG00000106448,4339,4186.99,0,0,,
ENSMUSG00000105683,1031,878.99,0,0,,
ENSMUSG00000097966,997,845.11,0,0,,
ENSMUSG00000028174,1368,1216.43,0,0,,
ENSMUSG00000105990,2371,2218.99,0,0,,
ENSMUSG00000075903,107,14.81,0,0,,
ENSMUSG00000099186,106,14.47,0,0,,
ENSMUSG00000081279,834,682.18,0,0,,
ENSMUSG00000083742,917,765.13,0,0,,
ENSMUSG00000115072,1024,871.56,0,0,,
ENSMUSG00000115466,1011,858.99,0,0,,
ENSMUSG00000083632,155,38.19,0,0,,
ENSMUSG00000083489,474,322.74,0,0,,
ENSMUSG00000081711,601,449.37,0,0,,
ENSMUSG00000081660,1050,897.99,0,0,,
ENSMUSG00000094253,102,13.19,0,0,,
ENSMUSG00000088790,127,23.07,0,0,,
ENSMUSG00000085394,872,720.15,0,0,,
ENSMUSG00000077271,137,28.07,0,0,,
ENSMUSG00000055216,2115,1962.99,0,0,,
ENSMUSG00000088351,68,4.79,0,0,,
ENSMUSG00000077293,137,28.07,0,0,,
ENSMUSG00000082991,500,348.62,0,0,,
ENSMUSG00000028236,1016,863.65,0,0,,
ENSMUSG00000071019,1879,1726.49,0,0,,
ENSMUSG00000085996,1665,1512.99,0,0,,
ENSMUSG00000085155,516,364.55,0,0,,
ENSMUSG00000095971,132,25.51,0,0,,
ENSMUSG00000083228,368,218.25,0,0,,
ENSMUSG00000087099,2804,2651.99,0,0,,
ENSMUSG00000084237,472,320.75,0,0,,
ENSMUSG00000086066,969,816.62,0,0,,
ENSMUSG00000077392,126,22.6,0,0,,
ENSMUSG00000083232,972,820.11,0,0,,
ENSMUSG00000084360,754,602.24,0,0,,
ENSMUSG00000080961,421,270.24,0,0,,
ENSMUSG00000028240,2200,2055.24,0,0,,
ENSMUSG00000104347,275,130.75,0,0,,
ENSMUSG00000081913,444,292.99,0,0,,
ENSMUSG00000081388,746,594.25,0,0,,
ENSMUSG00000077302,132,25.51,0,0,,
ENSMUSG00000086052,653,501.32,0,0,,
ENSMUSG00000083023,468,316.78,0,0,,
ENSMUSG00000086070,1077,924.99,0,0,,
ENSMUSG00000085630,396,245.61,0,0,,
ENSMUSG00000082024,237,97.89,0,0,,
ENSMUSG00000094771,132,25.51,0,0,,
ENSMUSG00000083068,579,427.41,0,0,,
ENSMUSG00000079993,460,308.83,0,0,,
ENSMUSG00000096388,101,12.88,0,0,,
ENSMUSG00000103127,72,5.89,0,0,,
ENSMUSG00000082122,950,798.12,0,0,,
ENSMUSG00000083786,398,247.58,0,0,,
ENSMUSG00000075958,106,14.47,0,0,,
ENSMUSG00000097094,2029,1876.99,0,0,,
ENSMUSG00000041216,1835,1683.33,0,0,,
ENSMUSG00000086233,534,382.99,0,0,,
ENSMUSG00000087564,685,533.28,0,0,,
ENSMUSG00000092724,72,5.89,0,0,,
ENSMUSG00000064698,163,43.09,0,0,,
ENSMUSG00000082843,1216,1063.53,0,0,,
ENSMUSG00000084095,585,433.4,0,0,,
ENSMUSG00000082501,663,511.31,0,0,,
ENSMUSG00000086080,563,411.08,0,0,,
ENSMUSG00000086455,708,556.26,0,0,,
ENSMUSG00000081361,291,145.24,0,0,,
ENSMUSG00000083997,1186,1033.99,0,0,,
ENSMUSG00000092880,131,25.01,0,0,,
ENSMUSG00000083220,1594,1441.99,0,0,,
ENSMUSG00000106355,107,14.81,0,0,,
ENSMUSG00000081715,486,334.69,0,0,,
ENSMUSG00000083025,282,137.04,0,0,,
ENSMUSG00000105333,86,9.15,0,0,,
ENSMUSG00000081490,561,409.44,0,0,,
ENSMUSG00000089185,155,38.19,0,0,,
ENSMUSG00000097019,1882,1729.99,0,0,,
ENSMUSG00000082255,415,264.32,0,0,,
ENSMUSG00000086625,629,477.33,0,0,,
ENSMUSG00000086103,432,281.12,0,0,,
ENSMUSG00000084046,853,701.17,0,0,,
ENSMUSG00000084518,316,168.41,0,0,,
