Name,Length,EffectiveLength,TPM,NumReads,MGI symbol,Gene name
ENSMUSG00000079544,286,135.92,0,0,,
ENSMUSG00000104838,452,294.13,0,0,,
ENSMUSG00000076536,359,203.61,0,0,,
ENSMUSG00000079543,347,192.12,0,0,,
ENSMUSG00000076557,334,179.84,0,0,,
ENSMUSG00000105752,346,191.17,0,0,,
ENSMUSG00000076539,324,171.02,0,0,,
ENSMUSG00000105539,255,109.07,0,0,,
ENSMUSG00000076540,348,193.07,0,0,,
ENSMUSG00000076541,358,202.56,0,0,,
ENSMUSG00000105480,200,66.03,0,0,,
ENSMUSG00000094315,358,202.56,0,0,,
ENSMUSG00000105313,303,151.22,0,0,,
ENSMUSG00000105462,352,196.87,0,0,,
ENSMUSG00000104609,347,192.12,0,0,,
ENSMUSG00000104712,359,203.51,0,0,,
ENSMUSG00000104922,242,98.29,0,0,,
ENSMUSG00000076543,394,237.23,0,0,,
ENSMUSG00000105989,200,66.03,0,0,,
ENSMUSG00000106387,358,202.56,0,0,,
ENSMUSG00000076545,402,245.02,0,0,,
ENSMUSG00000105968,264,116.74,0,0,,
ENSMUSG00000073028,320,167.29,0,0,,
ENSMUSG00000076547,379,222.71,0,0,,
ENSMUSG00000076548,348,193.07,0,0,,
ENSMUSG00000076549,394,237.23,0,0,,
ENSMUSG00000104697,354,198.76,0,0,,
ENSMUSG00000088675,327,173.3,0,0,,
ENSMUSG00000106222,238,95.03,0,0,,
ENSMUSG00000105110,348,193.07,0,0,,
ENSMUSG00000105883,358,202.56,0,0,,
ENSMUSG00000105747,343,188.33,0,0,,
ENSMUSG00000076550,319,166.39,0,0,,
ENSMUSG00000105323,317,164.04,0,0,,
ENSMUSG00000094262,320,167.29,0,0,,
ENSMUSG00000106216,296,144.87,0,0,,
ENSMUSG00000076552,333,179.87,0,0,,
ENSMUSG00000094006,368,212.11,0,0,,
ENSMUSG00000104679,358,202.56,0,0,,
ENSMUSG00000095633,325,171.92,0,0,,
ENSMUSG00000104690,70,5.07,0,0,,
ENSMUSG00000104551,336,181.71,0,0,,
ENSMUSG00000076555,373,216.94,0,0,,
ENSMUSG00000105369,305,153.04,0,0,,
ENSMUSG00000076556,352,196.87,0,0,,
ENSMUSG00000106546,209,72.56,0,0,,
ENSMUSG00000106016,349,194.02,0,0,,
ENSMUSG00000106213,308,155.79,0,0,,
ENSMUSG00000096833,379,222.71,0,0,,
ENSMUSG00000105301,303,151.22,0,0,,
ENSMUSG00000094319,320,167.29,0,0,,
ENSMUSG00000095753,330,176.22,0,0,,
ENSMUSG00000079542,239,95.85,0,0,,
ENSMUSG00000094993,394,237.23,0,0,,
ENSMUSG00000106298,318,164.96,0,0,,
ENSMUSG00000076562,352,196.87,0,0,,
ENSMUSG00000105725,278,128.85,0,0,,
ENSMUSG00000076563,360,204.46,0,0,,
ENSMUSG00000106256,356,200.65,0,0,,
ENSMUSG00000076564,377,220.78,0,0,,
ENSMUSG00000094094,385,228.5,0,0,,
ENSMUSG00000096422,401,244.05,0,0,,
ENSMUSG00000094433,379,222.71,0,0,,
ENSMUSG00000105915,327,173.3,0,0,,
ENSMUSG00000104533,359,203.51,0,0,,
ENSMUSG00000105955,347,192.12,0,0,,
ENSMUSG00000076569,317,164.47,0,0,,
ENSMUSG00000105451,282,132.37,0,0,,
ENSMUSG00000076570,346,190.7,0,0,,
ENSMUSG00000076571,359,203.51,0,0,,
ENSMUSG00000076572,343,187.85,0,0,,
ENSMUSG00000076573,361,204.94,0,0,,
ENSMUSG00000094641,110,14.91,0,0,,
ENSMUSG00000106226,310,157.63,0,0,,
ENSMUSG00000104769,365,209.24,0,0,,
ENSMUSG00000076575,364,207.8,0,0,,
ENSMUSG00000076576,366,210.19,0,0,,
ENSMUSG00000105781,372,215.97,0,0,,
ENSMUSG00000076577,368,212.11,0,0,,
ENSMUSG00000106192,987,828.01,0,0,,
ENSMUSG00000076578,360,211.56,0,0,,
ENSMUSG00000094356,338,183.54,0,0,,
ENSMUSG00000096560,110,14.91,0,0,,
ENSMUSG00000076581,371,215.01,0,0,,
ENSMUSG00000105727,1290,1130.77,0,0,,
ENSMUSG00000094930,380,223.67,0,0,,
ENSMUSG00000076583,365,209.24,0,0,,
ENSMUSG00000105432,344,189.27,0,0,,
ENSMUSG00000095630,369,213.08,0,0,,
ENSMUSG00000106080,1348,1188.77,0,0,,
ENSMUSG00000079230,228,87.06,0,0,,
ENSMUSG00000105668,367,211.15,0,0,,
ENSMUSG00000076586,382,225.6,0,0,,
ENSMUSG00000105114,989,830.01,0,0,,
ENSMUSG00000096594,338,183.54,0,0,,
ENSMUSG00000076589,395,238.2,0,0,,
ENSMUSG00000106031,1343,1183.77,0,0,,
ENSMUSG00000095794,377,220.78,0,0,,
ENSMUSG00000076591,371,214.53,0,0,,
ENSMUSG00000106428,234,91.81,0,0,,
ENSMUSG00000106624,1344,1184.77,0,0,,
ENSMUSG00000072477,272,123.65,0,0,,
ENSMUSG00000096844,347,192.12,0,0,,
ENSMUSG00000104643,1346,1186.77,0,0,,
ENSMUSG00000076594,323,170.16,0,0,,
ENSMUSG00000105305,1341,1181.77,0,0,,
ENSMUSG00000106315,300,148.49,0,0,,
ENSMUSG00000104692,148,32.84,0,0,,
ENSMUSG00000105862,351,195.92,0,0,,
ENSMUSG00000094117,359,203.51,0,0,,
ENSMUSG00000105499,385,228.5,0,0,,
ENSMUSG00000076596,358,202.08,0,0,,
ENSMUSG00000095338,359,203.51,0,0,,
ENSMUSG00000104760,339,184.54,0,0,,
ENSMUSG00000076598,329,175.55,0,0,,
ENSMUSG00000106667,342,187.38,0,0,,
ENSMUSG00000095335,382,225.6,0,0,,
ENSMUSG00000096715,360,204.46,0,0,,
ENSMUSG00000094478,359,203.51,0,0,,
ENSMUSG00000095351,378,221.74,0,0,,
ENSMUSG00000095682,359,203.51,0,0,,
ENSMUSG00000076604,38,3,0,0,,
ENSMUSG00000076605,41,4.97,0,0,,
ENSMUSG00000076606,37,2.27,0,0,,
ENSMUSG00000076607,38,3,0,0,,
ENSMUSG00000076608,40,4.59,0,0,,
ENSMUSG00000065750,136,26.49,0,0,,
ENSMUSG00000105776,2449,2289.77,0,0,,
ENSMUSG00000051896,814,655.08,0,0,,
ENSMUSG00000055874,1242,1082.77,0,0,,
ENSMUSG00000077369,155,36.81,0,0,,
ENSMUSG00000107446,906,747.03,0,0,,
ENSMUSG00000108206,456,298.09,0,0,,
ENSMUSG00000054422,553,394.44,0,0,,
ENSMUSG00000098623,131,23.93,0,0,,
ENSMUSG00000107855,475,316.91,0,0,,
ENSMUSG00000107959,399,242.1,0,0,,
ENSMUSG00000108289,141,29.01,0,0,,
ENSMUSG00000108211,3004,2844.77,0,0,,
ENSMUSG00000107460,2752,2592.77,0,0,,
ENSMUSG00000108278,3229,3069.77,0,0,,
ENSMUSG00000107406,541,382.51,0,0,,
ENSMUSG00000108496,393,236.26,0,0,,
ENSMUSG00000108802,2809,2649.77,0,0,,
ENSMUSG00000108594,1264,1104.77,0,0,,
ENSMUSG00000108466,626,467.26,0,0,,
ENSMUSG00000108681,794,635.09,0,0,,
ENSMUSG00000108305,727,568.13,0,0,,
ENSMUSG00000097133,1719,1559.77,0,0,,
ENSMUSG00000108356,2631,2471.77,0,0,,
ENSMUSG00000108344,1102,942.77,0,0,,
ENSMUSG00000108355,496,337.74,0,0,,
ENSMUSG00000101823,2613,2453.77,0,0,,
ENSMUSG00000108709,1468,1308.77,0,0,,
ENSMUSG00000108371,400,243.08,0,0,,
ENSMUSG00000102931,1232,1072.77,0,0,,
ENSMUSG00000104501,2802,2642.77,0,0,,
ENSMUSG00000107610,958,799.01,0,0,,
ENSMUSG00000107661,586,427.34,0,0,,
ENSMUSG00000065072,196,63.19,0,0,,
ENSMUSG00000107440,2015,1855.77,0,0,,
ENSMUSG00000107931,424,266.57,0,0,,
ENSMUSG00000093965,102,12.26,0,0,,
ENSMUSG00000108032,905,746.04,0,0,,
ENSMUSG00000107408,614,455.28,0,0,,
ENSMUSG00000056197,1017,858.19,0,0,,
ENSMUSG00000107441,3086,2926.77,0,0,,
ENSMUSG00000107646,186,56.29,0,0,,
ENSMUSG00000093964,132,24.43,0,0,,
ENSMUSG00000064408,108,14.2,0,0,,
ENSMUSG00000096282,110,14.91,0,0,,
ENSMUSG00000107467,502,343.69,0,0,,
ENSMUSG00000097957,983,824.01,0,0,,
ENSMUSG00000107918,969,810.01,0,0,,
ENSMUSG00000107830,1365,1205.77,0,0,,
ENSMUSG00000107880,3041,2881.77,0,0,,
ENSMUSG00000107685,1273,1113.77,0,0,,
ENSMUSG00000106544,112,15.71,0,0,,
ENSMUSG00000064490,161,40.36,0,0,,
ENSMUSG00000107612,475,316.91,0,0,,
ENSMUSG00000107651,515,356.63,0,0,,
ENSMUSG00000063063,2555,2395.56,0,0,,
ENSMUSG00000060780,2198,2039.1,0,0,,
ENSMUSG00000108057,900,741.04,0,0,,
ENSMUSG00000108077,2200,2040.77,0,0,,
ENSMUSG00000108005,4119,3959.77,0,0,,
ENSMUSG00000107512,4832,4672.77,0,0,,
ENSMUSG00000107917,3058,2898.77,0,0,,
ENSMUSG00000107947,3236,3076.77,0,0,,
ENSMUSG00000107707,1487,1327.77,0,0,,
ENSMUSG00000107483,2795,2635.77,0,0,,
ENSMUSG00000108102,4038,3878.77,0,0,,
ENSMUSG00000107473,2053,1893.77,0,0,,
ENSMUSG00000097964,1020,860.77,0,0,,
ENSMUSG00000071356,591,432.04,0,0,,
ENSMUSG00000068341,657,497.94,0,0,,
ENSMUSG00000079516,825,666.08,0,0,,
ENSMUSG00000059654,813,654.09,0,0,,
ENSMUSG00000030017,1430,1270.94,0,0,,
ENSMUSG00000097940,972,813.01,0,0,,
ENSMUSG00000108073,496,337.74,0,0,,
ENSMUSG00000094980,164,42.17,0,0,,
ENSMUSG00000101720,320,166.81,0,0,,
ENSMUSG00000108072,2072,1912.77,0,0,,
ENSMUSG00000107772,709,550.15,0,0,,
ENSMUSG00000107618,760,601.11,0,0,,
ENSMUSG00000108027,2600,2440.77,0,0,,
ENSMUSG00000096887,449,291.18,0,0,,
ENSMUSG00000086739,1919,1759.77,0,0,,
ENSMUSG00000052581,2634,2474.68,0,0,,
ENSMUSG00000107498,2654,2494.77,0,0,,
ENSMUSG00000107996,2026,1866.77,0,0,,
ENSMUSG00000107905,3550,3390.77,0,0,,
ENSMUSG00000108264,1756,1596.77,0,0,,
ENSMUSG00000107840,1662,1502.77,0,0,,
ENSMUSG00000108088,2487,2327.77,0,0,,
ENSMUSG00000107826,2721,2561.77,0,0,,
ENSMUSG00000108173,4075,3915.77,0,0,,
ENSMUSG00000108040,2669,2509.77,0,0,,
ENSMUSG00000107691,453,295.12,0,0,,
ENSMUSG00000065212,159,39.17,0,0,,
ENSMUSG00000107419,633,474.24,0,0,,
ENSMUSG00000089445,118,18.06,0,0,,
ENSMUSG00000108202,691,532.16,0,0,,
ENSMUSG00000107817,843,684.06,0,0,,
ENSMUSG00000108194,1522,1362.77,0,0,,
ENSMUSG00000106154,74,5.91,0,0,,
ENSMUSG00000106253,78,6.69,0,0,,
ENSMUSG00000101404,788,629.1,0,0,,
ENSMUSG00000108288,532,373.56,0,0,,
ENSMUSG00000087136,369,213.08,0,0,,
ENSMUSG00000108224,672,513.18,0,0,,
ENSMUSG00000107809,4153,3993.77,0,0,,
ENSMUSG00000030043,4200,4041.1,0,0,,
ENSMUSG00000107453,172,47.11,0,0,,
ENSMUSG00000090293,2229,2069.77,0,0,,
ENSMUSG00000109556,323,169.58,0,0,,
ENSMUSG00000107401,1194,1034.77,0,0,,
ENSMUSG00000030041,963,805.26,0,0,,
ENSMUSG00000107701,358,202.56,0,0,,
ENSMUSG00000107829,757,598.11,0,0,,
ENSMUSG00000107599,1467,1307.77,0,0,,
ENSMUSG00000099035,63,3.02,0,0,,
ENSMUSG00000068327,1375,1215.77,0,0,,
ENSMUSG00000103189,1518,1358.77,0,0,,
ENSMUSG00000095323,77,6.44,0,0,,
ENSMUSG00000108109,290,139.49,0,0,,
ENSMUSG00000030030,2045,1885.77,0,0,,
ENSMUSG00000085782,1840,1680.89,0,0,,
ENSMUSG00000108053,2799,2639.77,0,0,,
ENSMUSG00000099045,107,13.87,0,0,,
ENSMUSG00000108780,3553,3393.77,0,0,,
ENSMUSG00000108660,3736,3576.77,0,0,,
ENSMUSG00000088031,323,169.58,0,0,,
ENSMUSG00000014542,1540,1380.53,0,0,,
ENSMUSG00000085794,1673,1514.29,0,0,,
ENSMUSG00000099263,187,56.97,0,0,,
ENSMUSG00000098591,466,307.98,0,0,,
ENSMUSG00000098848,194,61.78,0,0,,
ENSMUSG00000087995,97,10.76,0,0,,
ENSMUSG00000099354,668,510.76,0,0,,
ENSMUSG00000014747,1491,1331.77,0,0,,
ENSMUSG00000108525,378,221.74,0,0,,
ENSMUSG00000077332,130,23.44,0,0,,
ENSMUSG00000108107,547,388.47,0,0,,
ENSMUSG00000107644,766,607.11,0,0,,
ENSMUSG00000108750,2223,2063.77,0,0,,
ENSMUSG00000107991,364,208.28,0,0,,
ENSMUSG00000107534,2159,1999.77,0,0,,
ENSMUSG00000107682,633,474.24,0,0,,
ENSMUSG00000087001,3757,3597.77,0,0,,
ENSMUSG00000107538,291,140.38,0,0,,
ENSMUSG00000107797,762,603.11,0,0,,
ENSMUSG00000107926,349,194.02,0,0,,
ENSMUSG00000108012,424,266.57,0,0,,
ENSMUSG00000107629,394,237.23,0,0,,
ENSMUSG00000088849,255,109.07,0,0,,
ENSMUSG00000107409,544,385.49,0,0,,
ENSMUSG00000107536,142,29.54,0,0,,
ENSMUSG00000107925,362,206.36,0,0,,
ENSMUSG00000072952,4674,4514.77,0,0,,
ENSMUSG00000107769,577,418.36,0,0,,
ENSMUSG00000072950,148,32.84,0,0,,
ENSMUSG00000107922,940,781.02,0,0,,
ENSMUSG00000089262,116,17.31,0,0,,
ENSMUSG00000068303,1401,1242.07,0,0,,
ENSMUSG00000033726,1410,1250.27,0,0,,
ENSMUSG00000076012,82,7.67,0,0,,
ENSMUSG00000068302,1105,946.03,0,0,,
ENSMUSG00000047013,6475,6315.43,0,0,,
ENSMUSG00000071341,2148,1988.77,0,0,,
ENSMUSG00000107410,469,310.95,0,0,,
ENSMUSG00000107370,2298,2138.77,0,0,,
ENSMUSG00000089694,1254,1094.97,0,0,,
ENSMUSG00000090256,2166,2006.77,0,0,,
ENSMUSG00000051262,1583,1423.43,0,0,,
ENSMUSG00000098691,95,10.35,0,0,,
ENSMUSG00000105002,95,10.35,0,0,,
ENSMUSG00000079495,1248,1088.9,0,0,,
ENSMUSG00000079494,986,827.01,0,0,,
ENSMUSG00000030004,1123,963.77,0,0,,
ENSMUSG00000033634,3301,3141.77,0,0,,
ENSMUSG00000106784,458,300.07,0,0,,
ENSMUSG00000106965,844,685.06,0,0,,
ENSMUSG00000089634,699,540.16,0,0,,
ENSMUSG00000107203,777,618.1,0,0,,
ENSMUSG00000107230,894,735.04,0,0,,
ENSMUSG00000106791,1659,1499.77,0,0,,
ENSMUSG00000030001,559,401.81,0,0,,
ENSMUSG00000107842,1930,1770.77,0,0,,
ENSMUSG00000107857,739,580.12,0,0,,
ENSMUSG00000107745,2360,2200.77,0,0,,
ENSMUSG00000107819,933,774.02,0,0,,
ENSMUSG00000107509,627,468.25,0,0,,
ENSMUSG00000107539,798,781.54,0,0,,
ENSMUSG00000085589,2330,2170.77,0,0,,
ENSMUSG00000101210,3156,2996.77,0,0,,
ENSMUSG00000093162,62,2.79,0,0,,
ENSMUSG00000108059,2175,2015.77,0,0,,
ENSMUSG00000108197,606,447.29,0,0,,
ENSMUSG00000108216,1580,1420.77,0,0,,
ENSMUSG00000108152,1691,1531.77,0,0,,
ENSMUSG00000107576,1802,1642.77,0,0,,
ENSMUSG00000107436,2066,1906.77,0,0,,
ENSMUSG00000107865,3359,3199.77,0,0,,
ENSMUSG00000108006,705,546.15,0,0,,
ENSMUSG00000084613,112,15.71,0,0,,
ENSMUSG00000107780,782,623.1,0,0,,
ENSMUSG00000030046,4490,4330.77,0,0,,
ENSMUSG00000108184,2636,2476.77,0,0,,
ENSMUSG00000108118,1092,932.77,0,0,,
ENSMUSG00000107593,563,404.4,0,0,,
ENSMUSG00000071332,1187,1028.65,0,0,,
ENSMUSG00000108079,713,554.14,0,0,,
ENSMUSG00000107849,379,222.71,0,0,,
ENSMUSG00000107798,1087,927.77,0,0,,
ENSMUSG00000097763,1115,955.77,0,0,,
ENSMUSG00000068689,414,256.76,0,0,,
ENSMUSG00000106591,128,22.52,0,0,,
ENSMUSG00000108049,3539,3379.77,0,0,,
ENSMUSG00000099095,131,23.93,0,0,,
ENSMUSG00000107776,258,111.61,0,0,,
ENSMUSG00000048206,823,663.61,0,0,,
ENSMUSG00000047046,581,422.37,0,0,,
ENSMUSG00000107472,465,306.99,0,0,,
ENSMUSG00000084582,325,171.44,0,0,,
ENSMUSG00000107624,3173,3013.77,0,0,,
ENSMUSG00000107966,3773,3613.77,0,0,,
ENSMUSG00000085828,3118,2958.77,0,0,,
ENSMUSG00000107676,2930,2770.77,0,0,,
ENSMUSG00000055403,1573,1414.08,0,0,,
ENSMUSG00000090013,652,493.21,0,0,,
ENSMUSG00000108221,307,154.88,0,0,,
ENSMUSG00000087799,135,25.98,0,0,,
ENSMUSG00000107732,737,578.12,0,0,,
ENSMUSG00000097816,5485,5325.77,0,0,,
ENSMUSG00000107570,1424,1264.77,0,0,,
ENSMUSG00000107680,617,458.27,0,0,,
ENSMUSG00000100128,799,640.09,0,0,,
ENSMUSG00000096051,2407,2247.82,0,0,,
ENSMUSG00000094586,1110,950.9,0,0,,
ENSMUSG00000092311,840,681.06,0,0,,
ENSMUSG00000092237,2131,1971.39,0,0,,
ENSMUSG00000068232,3094,2934.43,0,0,,
ENSMUSG00000068231,9842,9682.57,0,0,,
ENSMUSG00000068234,1782,1623.07,0,0,,
ENSMUSG00000092228,942,783.02,0,0,,
ENSMUSG00000044248,3064,2904.77,0,0,,
ENSMUSG00000061653,9371,9211.62,0,0,,
ENSMUSG00000092303,785,626.1,0,0,,
ENSMUSG00000060724,5294,5134.58,0,0,,
ENSMUSG00000057592,909,750.03,0,0,,
ENSMUSG00000092450,238,95.03,0,0,,
ENSMUSG00000092588,172,47.11,0,0,,
ENSMUSG00000095932,2855,2695.85,0,0,,
ENSMUSG00000094553,1744,1584.85,0,0,,
ENSMUSG00000062818,5161,5001.46,0,0,,
ENSMUSG00000061843,2643,2484.18,0,0,,
ENSMUSG00000060816,2613,2453.8,0,0,,
ENSMUSG00000062546,890,731.04,0,0,,
ENSMUSG00000092552,585,426.34,0,0,,
ENSMUSG00000099754,943,784.02,0,0,,
ENSMUSG00000047203,2091,1931.89,0,0,,
ENSMUSG00000108119,3112,2952.77,0,0,,
ENSMUSG00000049694,1051,891.9,0,0,,
ENSMUSG00000107605,1758,1598.77,0,0,,
ENSMUSG00000107451,1221,1061.77,0,0,,
ENSMUSG00000108111,661,502.2,0,0,,
ENSMUSG00000108271,513,354.64,0,0,,
ENSMUSG00000089781,670,511.19,0,0,,
ENSMUSG00000093052,151,34.49,0,0,,
ENSMUSG00000107999,577,418.36,0,0,,
ENSMUSG00000107795,308,155.79,0,0,,
ENSMUSG00000088379,96,10.55,0,0,,
ENSMUSG00000107882,312,159.45,0,0,,
ENSMUSG00000085624,451,293.14,0,0,,
ENSMUSG00000108158,594,435.32,0,0,,
ENSMUSG00000107397,2829,2669.77,0,0,,
ENSMUSG00000108804,1201,1041.77,0,0,,
ENSMUSG00000097693,1343,1183.85,0,0,,
ENSMUSG00000108810,1840,1680.77,0,0,,
ENSMUSG00000108584,600,441.3,0,0,,
ENSMUSG00000108335,395,238.2,0,0,,
ENSMUSG00000108308,1678,1518.77,0,0,,
ENSMUSG00000108751,1026,866.77,0,0,,
ENSMUSG00000108784,1676,1516.77,0,0,,
ENSMUSG00000108526,1836,1676.77,0,0,,
ENSMUSG00000108574,1943,1783.77,0,0,,
ENSMUSG00000108310,1076,916.77,0,0,,
ENSMUSG00000108625,1264,1104.77,0,0,,
ENSMUSG00000107794,1931,1771.77,0,0,,
ENSMUSG00000087317,2264,2104.77,0,0,,
ENSMUSG00000108199,1805,1645.77,0,0,,
ENSMUSG00000005892,1384,1224.77,0,0,,
ENSMUSG00000108140,156,37.4,0,0,,
ENSMUSG00000108279,476,317.9,0,0,,
ENSMUSG00000098130,997,838.01,0,0,,
ENSMUSG00000079462,4894,4734.77,0,0,,
ENSMUSG00000108286,1463,1303.77,0,0,,
ENSMUSG00000097996,987,828.01,0,0,,
ENSMUSG00000108256,2911,2751.77,0,0,,
ENSMUSG00000077180,131,23.93,0,0,,
ENSMUSG00000107848,483,324.84,0,0,,
ENSMUSG00000088630,130,23.44,0,0,,
ENSMUSG00000107739,874,715.04,0,0,,
ENSMUSG00000088627,106,13.55,0,0,,
ENSMUSG00000089069,136,26.49,0,0,,
ENSMUSG00000107545,764,605.11,0,0,,
ENSMUSG00000107435,391,234.32,0,0,,
ENSMUSG00000107616,416,258.71,0,0,,
ENSMUSG00000107781,219,80.07,0,0,,
ENSMUSG00000098531,52,10.56,0,0,,
ENSMUSG00000107716,1005,845.77,0,0,,
ENSMUSG00000097943,990,831.01,0,0,,
ENSMUSG00000092767,73,5.75,0,0,,
ENSMUSG00000088595,143,30.08,0,0,,
ENSMUSG00000107940,436,278.37,0,0,,
ENSMUSG00000108187,2232,2072.77,0,0,,
ENSMUSG00000093999,107,13.87,0,0,,
ENSMUSG00000085413,427,269.52,0,0,,
ENSMUSG00000107934,351,195.92,0,0,,
ENSMUSG00000107900,432,274.43,0,0,,
ENSMUSG00000068180,1408,1252.88,0,0,,
ENSMUSG00000068181,60,2.54,0,0,,
ENSMUSG00000107856,1189,1029.77,0,0,,
ENSMUSG00000059187,1722,1563.3,0,0,,
ENSMUSG00000072878,1747,1587.77,0,0,,
ENSMUSG00000065239,97,10.76,0,0,,
ENSMUSG00000077598,104,12.93,0,0,,
ENSMUSG00000046500,2978,2818.77,0,0,,
ENSMUSG00000065728,131,23.93,0,0,,
ENSMUSG00000108185,1039,879.77,0,0,,
ENSMUSG00000064724,130,23.44,0,0,,
ENSMUSG00000065017,163,41.56,0,0,,
ENSMUSG00000108093,1666,1506.77,0,0,,
ENSMUSG00000094510,107,13.87,0,0,,
ENSMUSG00000089464,143,30.08,0,0,,
ENSMUSG00000083086,252,106.56,0,0,,
ENSMUSG00000107902,3124,2964.77,0,0,,
ENSMUSG00000090667,1878,1719.01,0,0,,
ENSMUSG00000107614,852,693.43,0,0,,
ENSMUSG00000107929,506,347.67,0,0,,
ENSMUSG00000107938,280,130.6,0,0,,
ENSMUSG00000107514,476,317.9,0,0,,
ENSMUSG00000105902,147,32.3,0,0,,
ENSMUSG00000093559,1921,1761.77,0,0,,
ENSMUSG00000088699,112,15.71,0,0,,
ENSMUSG00000084547,247,102.39,0,0,,
ENSMUSG00000030069,1041,881.5,0,0,,
ENSMUSG00000097548,2972,2812.77,0,0,,
ENSMUSG00000108082,466,307.98,0,0,,
ENSMUSG00000107204,445,287.22,0,0,,
ENSMUSG00000087946,322,168.66,0,0,,
ENSMUSG00000107528,411,253.84,0,0,,
ENSMUSG00000108151,855,696.05,0,0,,
ENSMUSG00000107558,392,235.29,0,0,,
ENSMUSG00000108269,1623,1463.77,0,0,,
ENSMUSG00000107461,2520,2360.77,0,0,,
ENSMUSG00000107690,1089,929.77,0,0,,
ENSMUSG00000087929,134,25.47,0,0,,
ENSMUSG00000101553,507,348.67,0,0,,
ENSMUSG00000079224,438,157,0,0,,
ENSMUSG00000108019,422,264.6,0,0,,
ENSMUSG00000084157,583,424.35,0,0,,
ENSMUSG00000107989,2084,1924.77,0,0,,
ENSMUSG00000108074,607,448.29,0,0,,
ENSMUSG00000108056,1073,913.77,0,0,,
ENSMUSG00000107887,996,837.01,0,0,,
ENSMUSG00000107427,2376,2216.77,0,0,,
ENSMUSG00000107954,2859,2699.77,0,0,,
ENSMUSG00000107806,240,96.66,0,0,,
ENSMUSG00000097834,956,798.32,0,0,,
ENSMUSG00000108076,2685,2525.77,0,0,,
ENSMUSG00000108067,2867,2707.77,0,0,,
ENSMUSG00000107448,959,800.01,0,0,,
ENSMUSG00000107720,886,727.04,0,0,,
ENSMUSG00000108274,359,203.51,0,0,,
ENSMUSG00000107738,456,298.09,0,0,,
ENSMUSG00000052236,920,762.7,0,0,,
ENSMUSG00000107579,276,127.1,0,0,,
ENSMUSG00000107421,2667,2507.77,0,0,,
ENSMUSG00000108177,785,626.1,0,0,,
ENSMUSG00000108092,3083,2923.77,0,0,,
ENSMUSG00000107563,595,436.84,0,0,,
ENSMUSG00000107533,1025,865.77,0,0,,
ENSMUSG00000098533,102,12.26,0,0,,
ENSMUSG00000089288,108,14.2,0,0,,
ENSMUSG00000108294,186,56.29,0,0,,
ENSMUSG00000107445,153,35.63,0,0,,
ENSMUSG00000108296,437,279.35,0,0,,
ENSMUSG00000107804,3592,3432.77,0,0,,
ENSMUSG00000107919,958,799.01,0,0,,
ENSMUSG00000107595,2475,2315.77,0,0,,
ENSMUSG00000088265,62,2.79,0,0,,
ENSMUSG00000107511,2373,2213.77,0,0,,
ENSMUSG00000107823,1494,1334.77,0,0,,
ENSMUSG00000089091,66,3.76,0,0,,
ENSMUSG00000108172,380,223.67,0,0,,
ENSMUSG00000107074,452,294.13,0,0,,
ENSMUSG00000030092,2857,2697.85,0,0,,
ENSMUSG00000107836,1897,1737.77,0,0,,
ENSMUSG00000089587,139,27.99,0,0,,
ENSMUSG00000094357,80,7.21,0,0,,
ENSMUSG00000108237,2946,2786.77,0,0,,
ENSMUSG00000108270,308,155.79,0,0,,
ENSMUSG00000085067,2436,2276.77,0,0,,
ENSMUSG00000064293,2351,2191.74,0,0,,
ENSMUSG00000094963,107,13.87,0,0,,
ENSMUSG00000107981,454,296.11,0,0,,
ENSMUSG00000107714,1067,907.77,0,0,,
ENSMUSG00000107697,226,85.49,0,0,,
ENSMUSG00000098494,126,21.63,0,0,,
ENSMUSG00000107674,649,490.22,0,0,,
ENSMUSG00000034648,3700,3540.77,0,0,,
ENSMUSG00000107496,1432,1272.77,0,0,,
ENSMUSG00000107475,613,454.28,0,0,,
ENSMUSG00000108009,472,313.93,0,0,,
ENSMUSG00000098674,354,198.76,0,0,,
ENSMUSG00000108219,2221,2061.77,0,0,,
ENSMUSG00000105697,61,2.59,0,0,,
ENSMUSG00000102192,1178,1018.77,0,0,,
ENSMUSG00000107501,478,319.88,0,0,,
ENSMUSG00000107641,585,426.34,0,0,,
ENSMUSG00000107404,448,290.19,0,0,,
ENSMUSG00000107551,625,466.26,0,0,,
ENSMUSG00000108272,253,107.39,0,0,,
ENSMUSG00000107930,544,385.49,0,0,,
ENSMUSG00000108247,575,416.36,0,0,,
ENSMUSG00000092448,1783,1623.77,0,0,,
ENSMUSG00000056755,2468,2309.29,0,0,,
ENSMUSG00000092603,132,24.43,0,0,,
ENSMUSG00000089605,111,15.3,0,0,,
ENSMUSG00000089084,296,144.87,0,0,,
ENSMUSG00000089490,315,162.2,0,0,,
ENSMUSG00000088572,315,162.2,0,0,,
ENSMUSG00000107893,556,397.43,0,0,,
ENSMUSG00000100219,452,294.13,0,0,,
ENSMUSG00000077262,100,11.58,0,0,,
ENSMUSG00000107541,468,309.96,0,0,,
ENSMUSG00000062694,1157,997.77,0,0,,
ENSMUSG00000099205,103,12.61,0,0,,
ENSMUSG00000094026,107,13.87,0,0,,
ENSMUSG00000094189,171,46.49,0,0,,
ENSMUSG00000108188,127,22.08,0,0,,
ENSMUSG00000108215,475,316.91,0,0,,
ENSMUSG00000065309,92,9.64,0,0,,
ENSMUSG00000077431,106,13.55,0,0,,
